drugcentral_id,name,best_affinity_kcal_mol,output_pdbqt
2638,thiotepa,-4.4,runs/full-3L4D-CYP51-screen/docked/2638_out.pdbqt
357,betazole,-4.4,runs/full-3L4D-CYP51-screen/docked/357_out.pdbqt
4125,proline,-4.4,runs/full-3L4D-CYP51-screen/docked/4125_out.pdbqt
4128,valine,-4.4,runs/full-3L4D-CYP51-screen/docked/4128_out.pdbqt
4336,amifampridine,-4.4,runs/full-3L4D-CYP51-screen/docked/4336_out.pdbqt
4661,creatine,-4.4,runs/full-3L4D-CYP51-screen/docked/4661_out.pdbqt
488,carbachol,-4.3,runs/full-3L4D-CYP51-screen/docked/488_out.pdbqt
1375,histamine,-4.2,runs/full-3L4D-CYP51-screen/docked/1375_out.pdbqt
2081,penicillamine,-4.2,runs/full-3L4D-CYP51-screen/docked/2081_out.pdbqt
4604,xylitol,-4.2,runs/full-3L4D-CYP51-screen/docked/4604_out.pdbqt
156,amifostine,-4.1,runs/full-3L4D-CYP51-screen/docked/156_out.pdbqt
1647,mechlorethamine,-4.1,runs/full-3L4D-CYP51-screen/docked/1647_out.pdbqt
3347,methionine,-4.1,runs/full-3L4D-CYP51-screen/docked/3347_out.pdbqt
4163,fampridine,-4.1,runs/full-3L4D-CYP51-screen/docked/4163_out.pdbqt
1399,hydroxycarbamide,-4.0,runs/full-3L4D-CYP51-screen/docked/1399_out.pdbqt
1550,aspartic acid,-4.0,runs/full-3L4D-CYP51-screen/docked/1550_out.pdbqt
2486,succimer,-4.0,runs/full-3L4D-CYP51-screen/docked/2486_out.pdbqt
3627,trichloroacetic acid,-4.0,runs/full-3L4D-CYP51-screen/docked/3627_out.pdbqt
759,cycloserine,-4.0,runs/full-3L4D-CYP51-screen/docked/759_out.pdbqt
1241,foscarnet,-3.9,runs/full-3L4D-CYP51-screen/docked/1241_out.pdbqt
1243,fosfomycin,-3.9,runs/full-3L4D-CYP51-screen/docked/1243_out.pdbqt
1745,thiamazole,-3.9,runs/full-3L4D-CYP51-screen/docked/1745_out.pdbqt
4254,threonine,-3.9,runs/full-3L4D-CYP51-screen/docked/4254_out.pdbqt
1233,fomepizole,-3.8,runs/full-3L4D-CYP51-screen/docked/1233_out.pdbqt
1470,iotrolan,-3.8,runs/full-3L4D-CYP51-screen/docked/1470_out.pdbqt
2738,trientine,-3.8,runs/full-3L4D-CYP51-screen/docked/2738_out.pdbqt
4127,serine,-3.8,runs/full-3L4D-CYP51-screen/docked/4127_out.pdbqt
1262,aminobutyric acid,-3.7,runs/full-3L4D-CYP51-screen/docked/1262_out.pdbqt
1344,guanidine,-3.7,runs/full-3L4D-CYP51-screen/docked/1344_out.pdbqt
2771,trometamol,-3.6,runs/full-3L4D-CYP51-screen/docked/2771_out.pdbqt
347,betaine,-3.6,runs/full-3L4D-CYP51-screen/docked/347_out.pdbqt
58,acetohydroxamic acid,-3.6,runs/full-3L4D-CYP51-screen/docked/58_out.pdbqt
1316,glycerol,-3.5,runs/full-3L4D-CYP51-screen/docked/1316_out.pdbqt
1533,lactic acid,-3.5,runs/full-3L4D-CYP51-screen/docked/1533_out.pdbqt
2768,trolamine,-3.5,runs/full-3L4D-CYP51-screen/docked/2768_out.pdbqt
4255,alanine,-3.5,runs/full-3L4D-CYP51-screen/docked/4255_out.pdbqt
4264,carbamide,-3.5,runs/full-3L4D-CYP51-screen/docked/4264_out.pdbqt
4323,UREA C-13,-3.5,runs/full-3L4D-CYP51-screen/docked/4323_out.pdbqt
4486,taurine,-3.5,runs/full-3L4D-CYP51-screen/docked/4486_out.pdbqt
5147,UREA C 14,-3.5,runs/full-3L4D-CYP51-screen/docked/5147_out.pdbqt
1319,glycine,-3.4,runs/full-3L4D-CYP51-screen/docked/1319_out.pdbqt
3097,choline,-3.4,runs/full-3L4D-CYP51-screen/docked/3097_out.pdbqt
4635,Choline C-11,-3.4,runs/full-3L4D-CYP51-screen/docked/4635_out.pdbqt
769,cysteine,-3.4,runs/full-3L4D-CYP51-screen/docked/769_out.pdbqt
1711,mesna,-3.3,runs/full-3L4D-CYP51-screen/docked/1711_out.pdbqt
2188,piperazine,-3.3,runs/full-3L4D-CYP51-screen/docked/2188_out.pdbqt
4244,magnesium hydroxide,-3.3,runs/full-3L4D-CYP51-screen/docked/4244_out.pdbqt
4645,glycolic acid,-3.3,runs/full-3L4D-CYP51-screen/docked/4645_out.pdbqt
3495,propiolactone,-3.2,runs/full-3L4D-CYP51-screen/docked/3495_out.pdbqt
4024,propylene glycol,-3.2,runs/full-3L4D-CYP51-screen/docked/4024_out.pdbqt
4478,phosphoric acid,-3.2,runs/full-3L4D-CYP51-screen/docked/4478_out.pdbqt
3150,dimercaprol,-3.1,runs/full-3L4D-CYP51-screen/docked/3150_out.pdbqt
4215,isopropanol,-2.9,runs/full-3L4D-CYP51-screen/docked/4215_out.pdbqt
4443,ferric oxide,-2.9,runs/full-3L4D-CYP51-screen/docked/4443_out.pdbqt
4211,acetic acid,-2.8,runs/full-3L4D-CYP51-screen/docked/4211_out.pdbqt
3281,hydrogen peroxide,-2.7,runs/full-3L4D-CYP51-screen/docked/3281_out.pdbqt
768,mercaptamine,-2.5,runs/full-3L4D-CYP51-screen/docked/768_out.pdbqt
1076,ethanol,-2.4,runs/full-3L4D-CYP51-screen/docked/1076_out.pdbqt
906,dimethyl sulfoxide,-2.4,runs/full-3L4D-CYP51-screen/docked/906_out.pdbqt
1546,lanreotide,-2.3,runs/full-3L4D-CYP51-screen/docked/1546_out.pdbqt
4238,nitrous oxide,-2.0,runs/full-3L4D-CYP51-screen/docked/4238_out.pdbqt
4293,magnesium oxide,-2.0,runs/full-3L4D-CYP51-screen/docked/4293_out.pdbqt
4256,carbon dioxide,-1.9,runs/full-3L4D-CYP51-screen/docked/4256_out.pdbqt
4240,zinc oxide,-1.8,runs/full-3L4D-CYP51-screen/docked/4240_out.pdbqt
4446,iodine,-1.8,runs/full-3L4D-CYP51-screen/docked/4446_out.pdbqt
1798,micafungin,-1.7,runs/full-3L4D-CYP51-screen/docked/1798_out.pdbqt
4235,oxygen,-1.6,runs/full-3L4D-CYP51-screen/docked/4235_out.pdbqt
4277,iron,-1.6,runs/full-3L4D-CYP51-screen/docked/4277_out.pdbqt
4472,AMMONIA N-13,-1.6,runs/full-3L4D-CYP51-screen/docked/4472_out.pdbqt
4625,ammonia,-1.6,runs/full-3L4D-CYP51-screen/docked/4625_out.pdbqt
1948,nitric oxide,-1.5,runs/full-3L4D-CYP51-screen/docked/1948_out.pdbqt
3244,formaldehyde,-1.5,runs/full-3L4D-CYP51-screen/docked/3244_out.pdbqt
4251,nitrogen,-1.5,runs/full-3L4D-CYP51-screen/docked/4251_out.pdbqt
5329,bremelanotide,-1.3,runs/full-3L4D-CYP51-screen/docked/5329_out.pdbqt
4499,hydrofluoric acid,-1.0,runs/full-3L4D-CYP51-screen/docked/4499_out.pdbqt
4260,sulfur,-0.8,runs/full-3L4D-CYP51-screen/docked/4260_out.pdbqt
2446,sirolimus,0.4,runs/full-3L4D-CYP51-screen/docked/2446_out.pdbqt
4357,anidulafungin,2.8,runs/full-3L4D-CYP51-screen/docked/4357_out.pdbqt
774,dactinomycin,5.2,runs/full-3L4D-CYP51-screen/docked/774_out.pdbqt
4161,temsirolimus,6.0,runs/full-3L4D-CYP51-screen/docked/4161_out.pdbqt
197,amphotericin B,6.3,runs/full-3L4D-CYP51-screen/docked/197_out.pdbqt
1977,nystatin,7.4,runs/full-3L4D-CYP51-screen/docked/1977_out.pdbqt
4424,candicidin,8.1,runs/full-3L4D-CYP51-screen/docked/4424_out.pdbqt
1118,everolimus,10.7,runs/full-3L4D-CYP51-screen/docked/1118_out.pdbqt
4366,voclosporin,11.1,runs/full-3L4D-CYP51-screen/docked/4366_out.pdbqt
2807,vancomycin,16.2,runs/full-3L4D-CYP51-screen/docked/2807_out.pdbqt
4622,linaclotide,21.8,runs/full-3L4D-CYP51-screen/docked/4622_out.pdbqt
760,ciclosporin,23.7,runs/full-3L4D-CYP51-screen/docked/760_out.pdbqt
